"","player.id","player.firstname","player.lastname","team.id","team.name","team.nickname","team.code","team.logo","game","points","pos","min","fgm","fga","fgp","ftm","fta","ftp","tpm","tpa","tpp","offReb","defReb","totReb","assists","pFouls","steals","turnovers","blocks","plusMinus","comment"
"41",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8806,20,"SG","38:09", 7,19,"36.8",1,1,"100",5,13,"38.5",1, 5, 6,7,1,2,1,1,"14",NA
"42",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8818,10,"SG","36:48", 4,16,"25.0",0,0,"0.0",2,11,"18.2",3, 1, 4,5,3,0,0,0,"-15",NA
"43",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8830,23,"SG","36:49", 8,14,"57.1",2,2,"100",5,11,"45.5",0, 6, 6,3,1,2,2,0,"6",NA
"44",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8128,16,"SF","30:47", 4,13,"30.8",5,5,"100",3, 9,"33.3",1, 4, 5,3,4,1,2,0,"-1",NA
"45",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8859,22,"SF","38:00", 8,15,"53.3",0,0,"0.0",6,13,"46.2",1, 4, 5,3,4,0,1,2,"10",NA
"46",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8869,25,"SF","34:07", 9,17,"52.9",0,0,"0.0",7,13,"53.8",0, 5, 5,3,1,0,2,0,"-19",NA
"47",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8881,19,"SF","38:11", 7,17,"41.2",0,1,"0.0",5,10,"50.0",0, 6, 6,2,2,0,2,1,"19",NA
"48",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8186,14,"SF","38:24", 5,18,"27.8",0,0,"0.0",4,13,"30.8",0, 3, 3,3,3,0,3,0,"-3",NA
"49",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8191,16,"SF","29:49", 6,11,"54.5",0,0,"0.0",4, 9,"44.4",1, 5, 6,6,1,0,2,1,"12",NA
"50",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8211,10,"SF","31:57", 4, 9,"44.4",0,0,"0.0",2, 7,"28.6",0, 3, 3,1,2,1,2,0,"9",NA
"51",236,Buddy,Hield,30,Sacramento Kings,Kings,SAC,https://upload.wikimedia.org/wikipedia/fr/thumb/9/95/Kings_de_Sacramento_logo.svg/1200px-Kings_de_Sacramento_logo.svg.png,8942,20,"SF","33:43", 7,13,"53.8",1,1,"100",5, 9,"55.6",1, 3, 4,1,4,1,0,0,"13",NA
