"","player.id","player.firstname","player.lastname","team.id","team.name","team.nickname","team.code","team.logo","game","points","pos","min","fgm","fga","fgp","ftm","fta","ftp","tpm","tpa","tpp","offReb","defReb","totReb","assists","pFouls","steals","turnovers","blocks","plusMinus","comment"
"1",1868,De'Andre,Hunter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133,18,"SF","26:07", 5,10,"50.0", 6, 8,"75.0", 2, 5,"40.0", 1, 2, 3, 0, 3, 0, 1, 1,"-9",NA
"2", 761,John,Collins,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133,14,"PF","22:09", 4, 6,"66.7", 5, 6,"83.3", 1, 1,"100", 4, 5, 9, 1, 4, 2, 4, 1,"-4",NA
"3",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133, 8,"C","20:05", 4, 6,"66.7", 0, 1,"0.0", 0, 0,"0.0", 5, 9,14, 0, 0, 0, 2, 0,"-5",NA
"4", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133, 9,"SG","23:18", 3,10,"30.0", 2, 2,"100", 1, 5,"20.0", 1, 3, 4, 2, 0, 1, 1, 0,"10",NA
"5",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133, 7,"PG","22:10", 2, 9,"22.2", 3, 4,"75.0", 0, 2,"0.0", 1, 1, 2, 6, 2, 1, 6, 0,"-10",NA
"6", 152,Kris,Dunn,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DND - Injury / Illness"
"7",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133, 8,NA,"17:15", 2, 7,"28.6", 4, 4,"100", 0, 0,"0.0", 2, 7, 9, 0, 4, 0, 0, 0,"-10",NA
"8", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133,14,NA,"20:15", 3, 7,"42.9", 7, 8,"87.5", 1, 5,"20.0", 0, 4, 4, 0, 2, 1, 0, 1,"14",NA
"9",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133, 7,NA,"17:58", 3,10,"30.0", 0, 0,"0.0", 1, 3,"33.3", 1, 1, 2, 3, 1, 0, 2, 0,"-4",NA
"10", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133, 3,NA,"15:06", 1, 2,"50.0", 0, 0,"0.0", 1, 2,"50.0", 0, 1, 1, 1, 2, 1, 0, 0,"-3",NA
"11", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133, 8,NA,"21:24", 3,11,"27.3", 0, 0,"0.0", 2, 5,"40.0", 1, 0, 1, 3, 2, 1, 1, 1,"5",NA
"12",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133, 0,NA,"5:43", 0, 1,"0.0", 0, 0,"0.0", 0, 0,"0.0", 1, 2, 3, 0, 2, 0, 0, 0,"0",NA
"13",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133, 3,NA,"5:30", 0, 3,"0.0", 3, 4,"75.0", 0, 1,"0.0", 1, 0, 1, 1, 1, 0, 0, 0,"-2",NA
"14",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DND - Injury / Illness"
"15",1889,Cam,Reddish,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133,13,NA,"22:58", 4,10,"40.0", 4, 4,"100", 1, 3,"33.3", 1, 7, 8, 3, 2, 1, 6, 0,"-2",NA
"16", 455,Rajon,Rondo,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DND - Injury / Illness"
"17", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWT - Injury / Illness"
"18",1868,De'Andre,Hunter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,15,"SF","30:16", 5, 7,"71.4", 3, 4,"75.0", 2, 3,"66.7", 1, 6, 7, 2, 5, 0, 3, 0,"8",NA
"19", 761,John,Collins,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,13,"PF","28:53", 4,13,"30.8", 4, 7,"57.1", 1, 3,"33.3", 3, 8,11, 4, 4, 0, 1, 0,"7",NA
"20",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,12,"C","27:27", 5, 9,"55.6", 2, 8,"25.0", 0, 0,"0.0", 4, 8,12, 1, 3, 0, 0, 0,"-11",NA
"21", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145, 8,"SG","32:03", 3,12,"25.0", 0, 0,"0.0", 2, 7,"28.6", 2, 7, 9, 3, 1, 0, 3, 0,"6",NA
"22",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,21,"PG","32:29", 6,13,"46.2", 5, 6,"83.3", 4, 8,"50.0", 0, 4, 4, 7, 4, 1, 8, 1,"-1",NA
"23", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,17,NA,"27:59", 5, 9,"55.6", 5, 5,"100", 2, 6,"33.3", 0, 7, 7, 3, 3, 2, 1, 0,"11",NA
"24", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,18,NA,"26:41", 7,15,"46.7", 0, 0,"0.0", 4,10,"40.0", 0, 2, 2, 2, 3, 0, 1, 0,"12",NA
"25", 152,Kris,Dunn,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DND - Injury / Illness"
"26",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145, 2,NA,"9:56", 1, 1,"100", 0, 0,"0.0", 0, 0,"0.0", 1, 4, 5, 0, 2, 0, 0, 0,"8",NA
"27",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145, 0,NA,"9:03", 0, 5,"0.0", 0, 0,"0.0", 0, 1,"0.0", 0, 0, 0, 4, 0, 1, 0, 0,"1",NA
"28", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,10,NA,"15:12", 2, 5,"40.0", 4, 4,"100", 2, 5,"40.0", 1, 3, 4, 1, 0, 0, 1, 0,"4",NA
"29",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"30",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"31",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DND - Injury / Illness"
"32",1889,Cam,Reddish,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DND - Injury / Illness"
"33", 455,Rajon,Rondo,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DND - Injury / Illness"
"34", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWT - Injury / Illness"
"35",1868,De'Andre,Hunter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167,22,"SF","28:45", 8,15,"53.3", 1, 1,"100", 5, 8,"62.5", 0, 1, 1, 0, 0, 1, 2, 0,"-17",NA
"36", 761,John,Collins,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167,10,"PF","29:16", 4,10,"40.0", 2, 4,"50.0", 0, 2,"0.0", 3, 4, 7, 3, 2, 1, 0, 0,"-21",NA
"37",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167,13,"C","24:59", 5, 9,"55.6", 3, 3,"100", 0, 0,"0.0", 1, 8, 9, 0, 3, 0, 1, 2,"-6",NA
"38", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167, 9,"SG","27:09", 4,11,"36.4", 0, 0,"0.0", 1, 5,"20.0", 2, 5, 7, 2, 1, 1, 1, 1,"4",NA
"39",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167,15,"PG","26:28", 4,15,"26.7", 5, 5,"100", 2, 8,"25.0", 0, 4, 4, 6, 2, 1, 2, 1,"-18",NA
"40", 152,Kris,Dunn,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DNP - Injury / Illness"
"41",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167, 3,NA,"8:25", 1, 1,"100", 1, 2,"50.0", 0, 0,"0.0", 0, 2, 2, 0, 1, 0, 0, 2,"8",NA
"42", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167, 8,NA,"19:25", 2, 8,"25.0", 3, 3,"100", 1, 5,"20.0", 0, 3, 3, 0, 1, 0, 1, 0,"-23",NA
"43",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"44", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167, 3,NA,"17:37", 1, 4,"25.0", 0, 0,"0.0", 1, 4,"25.0", 0, 1, 1, 0, 2, 0, 0, 0,"0",NA
"45", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167, 6,NA,"18:10", 3,12,"25.0", 0, 0,"0.0", 0, 6,"0.0", 1, 2, 3, 4, 4, 2, 1, 0,"-14",NA
"46",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"47",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167, 2,NA,"1:54", 1, 2,"50.0", 0, 0,"0.0", 0, 0,"0.0", 1, 0, 1, 1, 0, 0, 0, 0,"1",NA
"48",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DNP - Injury / Illness"
"49",1889,Cam,Reddish,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167,12,NA,"19:09", 3, 6,"50.0", 4, 4,"100", 2, 4,"50.0", 0, 5, 5, 2, 1, 3, 2, 0,"-22",NA
"50", 455,Rajon,Rondo,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167, 3,NA,"18:43", 1, 4,"25.0", 0, 0,"0.0", 1, 3,"33.3", 0, 3, 3, 7, 1, 0, 1, 1,"-2",NA
"51", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,8167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DNP - Injury / Illness"
"52",1868,De'Andre,Hunter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508, 4,"SF","26:09", 0, 7,"0.0", 4, 4,"100", 0, 5,"0.0", 0, 4, 4, 1, 3, 0, 1, 0,"-12",NA
"53", 761,John,Collins,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508,15,"PF","23:17", 5, 8,"62.5", 4, 5,"80.0", 1, 3,"33.3", 0, 6, 6, 2, 5, 0, 1, 0,"2",NA
"54",  92,Clint,Capela,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508, 4,"C","15:25", 2, 5,"40.0", 0, 0,"0.0", 0, 0,"0.0", 4, 3, 7, 3, 3, 1, 2, 0,"-7",NA
"55",1889,Cam,Reddish,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508,18,"SG","25:08", 4, 9,"44.4", 8, 9,"88.9", 2, 6,"33.3", 0, 2, 2, 2, 0, 1, 2, 0,"-18",NA
"56",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508,12,"PG","21:41", 4,12,"33.3", 4, 6,"66.7", 0, 5,"0.0", 1, 3, 4, 2, 6, 4, 3, 0,"-14",NA
"57", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508,10,NA,"27:15", 3,12,"25.0", 3, 5,"60.0", 1, 5,"20.0", 0, 2, 2, 7, 2, 0, 0, 0,"11",NA
"58", 152,Kris,Dunn,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DNP - Injury / Illness"
"59",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508, 6,NA,"17:45", 3, 5,"60.0", 0, 0,"0.0", 0, 0,"0.0", 0, 5, 5, 2, 2, 1, 1, 1,"-2",NA
"60", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508,19,NA,"26:07", 4, 8,"50.0", 9, 9,"100", 2, 4,"50.0", 1, 4, 5, 0, 1, 0, 1, 0,"8",NA
"61",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508, 6,NA,"8:44", 1, 3,"33.3", 4, 4,"100", 0, 1,"0.0", 0, 2, 2, 3, 0, 1, 2, 0,"14",NA
"62", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508, 5,NA,"19:28", 2, 3,"66.7", 0, 0,"0.0", 1, 2,"50.0", 1, 5, 6, 1, 4, 0, 1, 0,"9",NA
"63", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508,16,NA,"23:13", 6,10,"60.0", 0, 1,"0.0", 4, 6,"66.7", 1, 2, 3, 1, 2, 0, 3, 0,"8",NA
"64",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508, 2,NA,"2:48", 1, 1,"100", 0, 0,"0.0", 0, 0,"0.0", 0, 1, 1, 0, 0, 0, 0, 0,"3",NA
"65",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508, 0,NA,"3:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 1, 0,"3",NA
"66",2629,Onyeka,Okongwu,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DNP - Injury / Illness"
"67", 455,Rajon,Rondo,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
"68", 492,Tony,Snell,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DNP - Injury / Illness"
"69",1868,De'Andre,Hunter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523,11,"SF","25:54", 5, 6,"83.3", 0, 0,"0.0", 1, 1,"100", 0, 3, 3, 1, 3, 0, 2, 0,"40",NA
"70", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523,13,"PF","24:26", 4, 6,"66.7", 4, 4,"100", 1, 2,"50.0", 0, 4, 4, 3, 2, 0, 3, 0,"31",NA
"71", 761,John,Collins,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523,14,"C","18:03", 6,10,"60.0", 2, 2,"100", 0, 2,"0.0", 0, 4, 4, 2, 4, 0, 0, 2,"21",NA
"72",1889,Cam,Reddish,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523,15,"SG","23:46", 6,11,"54.5", 2, 2,"100", 1, 3,"33.3", 1, 5, 6, 0, 3, 2, 1, 0,"27",NA
"73",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523,37,"PG","25:57",10,12,"83.3",12,14,"85.7", 5, 6,"83.3", 2, 4, 6, 7, 1, 0, 4, 0,"30",NA
"74", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523,15,NA,"24:56", 5,12,"41.7", 2, 3,"66.7", 3, 8,"37.5", 0, 7, 7, 2, 2, 1, 2, 0,"0",NA
"75",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523, 5,NA,"18:08", 2, 3,"66.7", 1, 2,"50.0", 0, 0,"0.0", 3, 4, 7, 1, 3, 2, 3, 0,"-1",NA
"76",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523, 3,NA,"13:14", 1, 4,"25.0", 0, 0,"0.0", 1, 3,"33.3", 0, 1, 1, 4, 4, 0, 1, 0,"-16",NA
"77", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523, 0,NA,"28:24", 0, 3,"0.0", 0, 0,"0.0", 0, 3,"0.0", 0, 3, 3, 0, 2, 0, 3, 1,"-8",NA
"78", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523,11,NA,"27:03", 4,10,"40.0", 1, 2,"50.0", 2, 6,"33.3", 0, 2, 2, 4, 2, 1, 0, 0,"0",NA
"79",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523, 0,NA,"5:04", 0, 2,"0.0", 0, 0,"0.0", 0, 0,"0.0", 2, 1, 3, 0, 2, 0, 2, 0,"-12",NA
"80",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7523, 0,NA,"5:04", 0, 1,"0.0", 0, 0,"0.0", 0, 1,"0.0", 0, 0, 0, 0, 1, 0, 0, 0,"-12",NA
"81",1889,Cam,Reddish,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529, 5,"SF","32:28", 2, 8,"25.0", 0, 0,"0.0", 1, 1,"100", 1, 2, 3, 2, 3, 1, 3, 1,"0",NA
"82",1868,De'Andre,Hunter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529,15,"PF","35:18", 5,11,"45.5", 3, 3,"100", 2, 4,"50.0", 1,10,11, 3, 3, 0, 1, 2,"13",NA
"83", 761,John,Collins,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529,13,"C","27:18", 4, 9,"44.4", 5, 5,"100", 0, 3,"0.0", 3, 7,10, 0, 4, 1, 2, 2,"15",NA
"84", 743,Bogdan,Bogdanovic,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529, 7,"SG","32:13", 2,10,"20.0", 2, 2,"100", 1, 9,"11.1", 1, 8, 9, 2, 0, 1, 1, 0,"0",NA
"85",1046,Trae,Young,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529,36,"PG","35:23",10,24,"41.7",15,17,"88.2", 1, 7,"14.3", 2, 1, 3, 9, 1, 0, 2, 0,"12",NA
"86",1858,Bruno,Fernando,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529, 0,NA,"17:11", 0, 1,"0.0", 0, 0,"0.0", 0, 0,"0.0", 2, 8,10, 3, 1, 0, 2, 0,"-1",NA
"87", 181,Danilo,Gallinari,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DNP - Injury / Illness"
"88",1063,Brandon,Goodwin,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529, 5,NA,"11:58", 1, 4,"25.0", 2, 4,"50.0", 1, 2,"50.0", 1, 0, 1, 0, 0, 0, 0, 0,"-2",NA
"89", 239,Solomon,Hill,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529, 6,NA,"12:57", 2, 5,"40.0", 1, 1,"100", 1, 2,"50.0", 1, 1, 2, 0, 2, 0, 0, 0,"3",NA
"90", 980,Kevin,Huerter,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529,21,NA,"26:35", 8,12,"66.7", 1, 1,"100", 4, 5,"80.0", 0, 2, 2, 4, 5, 1, 3, 0,"14",NA
"91",2607,Nathan,Knight,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529,14,NA,"8:35", 4, 5,"80.0", 4, 5,"80.0", 2, 3,"66.7", 1, 2, 3, 0, 1, 0, 1, 0,"-4",NA
"92",2620,Skylar,Mays,1,Atlanta Hawks,Hawks,ATL,https://upload.wikimedia.org/wikipedia/fr/e/ee/Hawks_2016.png,7529, 0,NA,"0:00", 0, 0,"0.0", 0, 0,"0.0", 0, 0,"0.0", 0, 0, 0, 0, 0, 0, 0, 0,"0",NA
